Nama Produk,SKU Induk,Bulan,Tahun,Total_Terjual,Total_Transaksi,Rata_Harga,Total_Diskon,Ada_Event,Lag_1,Lag_2,Rolling_Mean_3,Produk_Encoded,Lag_3,Rolling_Mean_6,Tren,Kategori,Kategori_Encoded
Kemeja Wanita Kekinian Terbaru,KEM-032,12,2024,6.0,3.0,267233.3333333333,542400.0,1.0,0.0,0.0,1.6666666666666667,49,5.0,2.3333333333333335,0.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,1,2024,5.0,1.0,65800.0,26000.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,2,2024,2.0,1.0,56900.0,28200.0,0.0,5.0,0.0,5.0,50,0.0,5.0,5.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,3,2024,0.0,0.0,56970.0,0.0,0.0,2.0,5.0,3.5,50,0.0,3.5,-3.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,4,2024,0.0,0.0,56970.0,0.0,0.0,0.0,2.0,2.3333333333333335,50,5.0,2.3333333333333335,-2.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,5,2024,0.0,0.0,56970.0,0.0,0.0,0.0,0.0,0.6666666666666666,50,2.0,1.75,0.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,6,2024,3.0,1.0,65800.0,15600.0,0.0,0.0,0.0,0.0,50,0.0,1.4,0.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,7,2024,10.0,4.0,52600.0,200500.0,0.0,3.0,0.0,1.0,50,0.0,1.6666666666666667,3.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,8,2024,2.0,1.0,61200.0,19600.0,1.0,10.0,3.0,4.333333333333333,50,0.0,2.5,7.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,9,2024,0.0,0.0,56970.0,0.0,0.0,2.0,10.0,5.0,50,3.0,2.5,-8.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,10,2024,12.0,5.0,54760.0,185500.0,1.0,0.0,2.0,4.0,50,10.0,2.5,-2.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,11,2024,3.0,2.0,45950.0,74900.0,0.0,12.0,0.0,4.666666666666667,50,2.0,4.5,12.0,Kemeja,8
Kemeja Wanita Korean Style Bahan Adem,KEM-063,12,2024,7.0,2.0,52750.0,120700.0,1.0,3.0,12.0,5.0,50,0.0,5.0,-9.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,1,2024,2.0,2.0,274850.0,120300.0,1.0,0.0,0.0,0.0,51,0.0,0.0,0.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,2,2024,5.0,1.0,279600.0,277000.0,0.0,2.0,0.0,2.0,51,0.0,2.0,2.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,3,2024,3.0,1.0,231100.0,311700.0,1.0,5.0,2.0,3.5,51,0.0,3.5,3.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,4,2024,0.0,0.0,260894.44444444444,0.0,0.0,3.0,5.0,3.3333333333333335,51,2.0,3.3333333333333335,-2.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,5,2024,1.0,1.0,302900.0,32100.0,0.0,0.0,3.0,2.6666666666666665,51,5.0,2.5,-3.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,6,2024,0.0,0.0,260894.44444444444,0.0,0.0,1.0,0.0,1.3333333333333333,51,3.0,2.2,1.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,7,2024,5.0,2.0,222250.0,574000.0,1.0,0.0,1.0,0.3333333333333333,51,0.0,1.8333333333333333,-1.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,8,2024,2.0,1.0,295000.0,80000.0,1.0,5.0,0.0,2.0,51,1.0,2.3333333333333335,5.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,9,2024,0.0,0.0,260894.44444444444,0.0,0.0,2.0,5.0,2.3333333333333335,51,0.0,1.8333333333333333,-3.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,10,2024,5.0,1.0,220400.0,573000.0,0.0,0.0,2.0,2.3333333333333335,51,5.0,1.3333333333333333,-2.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,11,2024,1.0,1.0,253300.0,81700.0,0.0,5.0,0.0,2.3333333333333335,51,2.0,2.1666666666666665,5.0,Kemeja,8
Kemeja Wanita Motif Bunga Elegan,KEM-026,12,2024,5.0,2.0,268650.0,447400.0,1.0,1.0,5.0,2.0,51,0.0,2.1666666666666665,-4.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,1,2024,3.0,1.0,46100.0,53700.0,1.0,0.0,0.0,0.0,52,0.0,0.0,0.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,2,2024,0.0,0.0,49301.66666666667,0.0,0.0,3.0,0.0,3.0,52,0.0,3.0,3.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,3,2024,0.0,0.0,49301.66666666667,0.0,0.0,0.0,3.0,1.5,52,0.0,1.5,-3.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,4,2024,5.0,1.0,42000.0,110000.0,0.0,0.0,0.0,1.0,52,3.0,1.0,0.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,5,2024,11.0,3.0,44533.333333333336,225200.0,0.0,5.0,0.0,1.6666666666666667,52,0.0,2.0,5.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,6,2024,2.0,1.0,56600.0,14800.0,0.0,11.0,5.0,5.333333333333333,52,0.0,3.8,6.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,7,2024,5.0,1.0,48600.0,77000.0,0.0,2.0,11.0,6.0,52,5.0,3.5,-9.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,8,2024,1.0,1.0,53800.0,10200.0,0.0,5.0,2.0,6.0,52,11.0,3.8333333333333335,3.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,9,2024,4.0,1.0,47800.0,64800.0,0.0,1.0,5.0,2.6666666666666665,52,2.0,4.0,-4.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,10,2024,6.0,2.0,50850.0,78900.0,1.0,4.0,1.0,3.3333333333333335,52,5.0,4.666666666666667,3.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,11,2024,11.0,3.0,46633.333333333336,217100.0,1.0,6.0,4.0,3.6666666666666665,52,1.0,4.833333333333333,2.0,Kemeja,8
Kemeja Wanita Vintage Bahan Adem,KEM-064,12,2024,2.0,1.0,56100.0,15800.0,0.0,11.0,6.0,7.0,52,4.0,4.833333333333333,5.0,Kemeja,8
Outer Wanita Casual Murah,OUT-033,1,2024,3.0,1.0,321000.0,297000.0,0.0,0.0,0.0,0.0,53,0.0,0.0,0.0,Outer,9
Outer Wanita Casual Murah,OUT-033,2,2024,3.0,2.0,351450.0,218300.0,0.0,3.0,0.0,3.0,53,0.0,3.0,3.0,Outer,9
Outer Wanita Casual Murah,OUT-033,3,2024,2.0,1.0,276800.0,286400.0,1.0,3.0,3.0,3.0,53,0.0,3.0,0.0,Outer,9
Outer Wanita Casual Murah,OUT-033,4,2024,4.0,1.0,375600.0,177600.0,0.0,2.0,3.0,2.6666666666666665,53,3.0,2.6666666666666665,-1.0,Outer,9
Outer Wanita Casual Murah,OUT-033,5,2024,2.0,2.0,325500.0,189000.0,0.0,4.0,2.0,3.0,53,3.0,3.0,2.0,Outer,9
Outer Wanita Casual Murah,OUT-033,6,2024,0.0,0.0,333505.0,0.0,0.0,2.0,4.0,2.6666666666666665,53,2.0,2.8,-2.0,Outer,9
Outer Wanita Casual Murah,OUT-033,7,2024,1.0,1.0,373700.0,46300.0,0.0,0.0,2.0,2.0,53,4.0,2.3333333333333335,-2.0,Outer,9
Outer Wanita Casual Murah,OUT-033,8,2024,3.0,1.0,369800.0,150600.0,0.0,1.0,0.0,1.0,53,2.0,2.0,1.0,Outer,9
Outer Wanita Casual Murah,OUT-033,9,2024,3.0,1.0,336700.0,249900.0,0.0,3.0,1.0,1.3333333333333333,53,0.0,2.0,2.0,Outer,9
Outer Wanita Casual Murah,OUT-033,10,2024,8.0,2.0,303950.0,912300.0,1.0,3.0,3.0,2.3333333333333335,53,1.0,2.1666666666666665,0.0,Outer,9
Outer Wanita Casual Murah,OUT-033,11,2024,0.0,0.0,333505.0,0.0,0.0,8.0,3.0,4.666666666666667,53,3.0,2.8333333333333335,5.0,Outer,9
Outer Wanita Casual Murah,OUT-033,12,2024,7.0,2.0,300550.0,802500.0,1.0,0.0,8.0,3.6666666666666665,53,3.0,2.5,-8.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,1,2024,2.0,2.0,325000.0,140000.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,2,2024,4.0,1.0,294100.0,403600.0,0.0,2.0,0.0,2.0,54,0.0,2.0,2.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,3,2024,0.0,0.0,287346.6666666666,0.0,0.0,4.0,2.0,3.0,54,0.0,3.0,2.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,4,2024,8.0,2.0,268400.0,971800.0,0.0,0.0,4.0,2.0,54,2.0,2.0,-4.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,5,2024,0.0,0.0,287346.6666666666,0.0,0.0,8.0,0.0,4.0,54,4.0,3.5,8.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,6,2024,0.0,0.0,287346.6666666666,0.0,0.0,0.0,8.0,2.6666666666666665,54,0.0,2.8,-8.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,7,2024,0.0,0.0,287346.6666666666,0.0,0.0,0.0,0.0,2.6666666666666665,54,8.0,2.3333333333333335,0.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,8,2024,0.0,0.0,287346.6666666666,0.0,0.0,0.0,0.0,0.0,54,0.0,2.0,0.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,9,2024,3.0,1.0,261600.0,400200.0,0.0,0.0,0.0,0.0,54,0.0,1.3333333333333333,0.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,10,2024,9.0,3.0,287633.3333333333,1069500.0,0.0,3.0,0.0,1.0,54,0.0,1.8333333333333333,3.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,11,2024,0.0,0.0,287346.6666666666,0.0,0.0,9.0,3.0,4.0,54,0.0,2.0,6.0,Outer,9
Outer Wanita Kekinian Import,OUT-040,12,2024,0.0,0.0,287346.6666666666,0.0,0.0,0.0,9.0,4.0,54,3.0,2.0,-9.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,1,2024,9.0,2.0,199400.0,794900.0,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,2,2024,2.0,1.0,192500.0,191000.0,1.0,9.0,0.0,9.0,55,0.0,9.0,9.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,3,2024,5.0,1.0,211000.0,385000.0,1.0,2.0,9.0,5.5,55,0.0,5.5,-7.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,4,2024,4.0,1.0,199600.0,353600.0,1.0,5.0,2.0,5.333333333333333,55,9.0,5.333333333333333,3.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,5,2024,4.0,1.0,233600.0,217600.0,1.0,4.0,5.0,3.6666666666666665,55,2.0,5.0,-1.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,6,2024,5.0,2.0,219950.0,347100.0,0.0,4.0,4.0,4.333333333333333,55,5.0,4.8,0.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,7,2024,4.0,1.0,189400.0,394400.0,0.0,5.0,4.0,4.333333333333333,55,4.0,4.833333333333333,1.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,8,2024,4.0,1.0,250900.0,148400.0,1.0,4.0,5.0,4.333333333333333,55,4.0,4.0,-1.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,9,2024,0.0,0.0,215080.0,0.0,0.0,4.0,4.0,4.333333333333333,55,5.0,4.333333333333333,0.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,10,2024,4.0,2.0,266950.0,92300.0,1.0,0.0,4.0,2.6666666666666665,55,4.0,3.5,-4.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,11,2024,0.0,0.0,215080.0,0.0,0.0,4.0,0.0,2.6666666666666665,55,4.0,3.5,4.0,Outer,9
Outer Wanita Motif Bunga Murah,OUT-078,12,2024,2.0,1.0,187500.0,201000.0,1.0,0.0,4.0,1.3333333333333333,55,0.0,2.8333333333333335,-4.0,Outer,9
Outer Wanita Premium Murah,OUT-092,1,2024,9.0,2.0,152800.0,302600.0,1.0,0.0,0.0,0.0,56,0.0,0.0,0.0,Outer,9
Outer Wanita Premium Murah,OUT-092,2,2024,2.0,1.0,145400.0,81200.0,0.0,9.0,0.0,9.0,56,0.0,9.0,9.0,Outer,9
Outer Wanita Premium Murah,OUT-092,3,2024,6.0,2.0,148400.0,271600.0,1.0,2.0,9.0,5.5,56,0.0,5.5,-7.0,Outer,9
Outer Wanita Premium Murah,OUT-092,4,2024,7.0,2.0,154600.0,228400.0,1.0,6.0,2.0,5.666666666666667,56,9.0,5.666666666666667,4.0,Outer,9
Outer Wanita Premium Murah,OUT-092,5,2024,7.0,4.0,130950.0,368500.0,0.0,7.0,6.0,5.0,56,2.0,6.0,1.0,Outer,9
Outer Wanita Premium Murah,OUT-092,6,2024,7.0,2.0,126400.0,413300.0,0.0,7.0,7.0,6.666666666666667,56,6.0,6.2,0.0,Outer,9
Outer Wanita Premium Murah,OUT-092,7,2024,5.0,1.0,155800.0,151000.0,0.0,7.0,7.0,7.0,56,7.0,6.333333333333333,0.0,Outer,9
Outer Wanita Premium Murah,OUT-092,8,2024,5.0,2.0,152900.0,147600.0,1.0,5.0,7.0,6.333333333333333,56,7.0,5.666666666666667,-2.0,Outer,9
Outer Wanita Premium Murah,OUT-092,9,2024,3.0,1.0,171700.0,42900.0,0.0,5.0,5.0,5.666666666666667,56,7.0,6.166666666666667,0.0,Outer,9
Outer Wanita Premium Murah,OUT-092,10,2024,2.0,2.0,144200.0,83600.0,0.0,3.0,5.0,4.333333333333333,56,5.0,5.666666666666667,-2.0,Outer,9
Outer Wanita Premium Murah,OUT-092,11,2024,6.0,2.0,116300.0,423000.0,0.0,2.0,3.0,3.3333333333333335,56,5.0,4.833333333333333,-1.0,Outer,9
Outer Wanita Premium Murah,OUT-092,12,2024,8.0,3.0,135833.33333333334,386400.0,1.0,6.0,2.0,3.6666666666666665,56,3.0,4.666666666666667,4.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,1,2024,3.0,1.0,302500.0,193500.0,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,2,2024,0.0,0.0,285753.5714285714,0.0,0.0,3.0,0.0,3.0,57,0.0,3.0,3.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,3,2024,11.0,3.0,290800.0,800800.0,1.0,0.0,3.0,1.5,57,0.0,1.5,-3.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,4,2024,15.0,4.0,267150.0,1554500.0,0.0,11.0,0.0,4.666666666666667,57,3.0,4.666666666666667,11.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,5,2024,0.0,0.0,285753.5714285714,0.0,0.0,15.0,11.0,8.666666666666666,57,0.0,7.25,4.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,6,2024,2.0,1.0,236600.0,260800.0,0.0,0.0,15.0,8.666666666666666,57,11.0,5.8,-15.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,7,2024,6.0,2.0,337850.0,177600.0,1.0,2.0,0.0,5.666666666666667,57,15.0,5.166666666666667,2.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,8,2024,0.0,0.0,285753.5714285714,0.0,0.0,6.0,2.0,2.6666666666666665,57,0.0,5.666666666666667,4.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,9,2024,10.0,4.0,317275.0,477200.0,1.0,0.0,6.0,2.6666666666666665,57,2.0,5.666666666666667,-6.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,10,2024,0.0,0.0,285753.5714285714,0.0,0.0,10.0,0.0,5.333333333333333,57,6.0,5.5,10.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,11,2024,0.0,0.0,285753.5714285714,0.0,0.0,0.0,10.0,3.3333333333333335,57,0.0,3.0,-10.0,Outer,9
Outer Wanita Vintage Terbaru,OUT-049,12,2024,5.0,1.0,248100.0,594500.0,1.0,0.0,0.0,3.3333333333333335,57,10.0,3.0,0.0,Outer,9
Rok Midi Wanita Formal Import,ROK-003,1,2024,3.0,1.0,178800.0,327600.0,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,1,2024,0.0,0.0,203373.80952380953,0.0,0.0,3.0,0.0,3.0,58,0.0,3.0,3.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,2,2024,9.0,2.0,199500.0,806900.0,0.0,0.0,3.0,1.5,58,0.0,1.5,-3.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,2,2024,2.0,1.0,224400.0,27200.0,0.0,9.0,0.0,4.0,58,3.0,4.0,9.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,3,2024,11.0,4.0,206425.0,789500.0,1.0,2.0,9.0,3.6666666666666665,58,0.0,3.5,-7.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,3,2024,0.0,0.0,203373.80952380953,0.0,0.0,11.0,2.0,7.333333333333333,58,9.0,5.0,9.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,4,2024,15.0,4.0,244900.0,669300.0,1.0,0.0,11.0,4.333333333333333,58,2.0,4.166666666666667,-11.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,4,2024,0.0,0.0,203373.80952380953,0.0,0.0,15.0,0.0,8.666666666666666,58,11.0,6.166666666666667,15.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,5,2024,0.0,0.0,203373.80952380953,0.0,0.0,0.0,15.0,5.0,58,0.0,6.166666666666667,-15.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,5,2024,0.0,0.0,203373.80952380953,0.0,0.0,0.0,0.0,5.0,58,15.0,4.666666666666667,0.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,6,2024,5.0,1.0,218400.0,348000.0,0.0,0.0,0.0,0.0,58,0.0,4.333333333333333,0.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,6,2024,3.0,2.0,188400.0,149000.0,1.0,5.0,0.0,1.6666666666666667,58,0.0,3.3333333333333335,5.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,7,2024,0.0,0.0,203373.80952380953,0.0,0.0,3.0,5.0,2.6666666666666665,58,0.0,3.8333333333333335,-2.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,7,2024,6.0,3.0,189433.33333333334,343200.0,0.0,0.0,3.0,2.6666666666666665,58,5.0,1.3333333333333333,-3.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,8,2024,2.0,1.0,191200.0,193600.0,0.0,6.0,0.0,3.0,58,3.0,2.3333333333333335,6.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,8,2024,10.0,2.0,181600.0,564000.0,0.0,2.0,6.0,2.6666666666666665,58,0.0,2.6666666666666665,-4.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,9,2024,0.0,0.0,203373.80952380953,0.0,0.0,10.0,2.0,6.0,58,6.0,4.333333333333333,8.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,9,2024,0.0,0.0,203373.80952380953,0.0,0.0,0.0,10.0,4.0,58,2.0,3.5,-10.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,10,2024,14.0,4.0,233175.0,765500.0,1.0,0.0,0.0,3.3333333333333335,58,10.0,3.0,0.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,10,2024,0.0,0.0,203373.80952380953,0.0,0.0,14.0,0.0,4.666666666666667,58,0.0,5.333333333333333,14.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,11,2024,5.0,1.0,222600.0,327000.0,0.0,0.0,14.0,4.666666666666667,58,0.0,4.333333333333333,-14.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,11,2024,2.0,1.0,185200.0,105600.0,0.0,5.0,0.0,6.333333333333333,58,14.0,4.833333333333333,5.0,Rok,10
Rok Midi Wanita Formal Import,ROK-003,12,2024,2.0,1.0,183200.0,209600.0,1.0,2.0,5.0,2.3333333333333335,58,0.0,3.5,-3.0,Rok,10
Rok Midi Wanita Formal Import,ROK-056,12,2024,0.0,0.0,203373.80952380953,0.0,0.0,2.0,2.0,3.0,58,5.0,3.8333333333333335,0.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,1,2024,0.0,0.0,181432.96296296298,0.0,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,2,2024,1.0,1.0,156600.0,67400.0,1.0,0.0,0.0,0.0,59,0.0,0.0,0.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,3,2024,9.0,2.0,208350.0,137000.0,1.0,1.0,0.0,0.5,59,0.0,0.5,1.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,4,2024,13.0,4.0,162100.0,771400.0,1.0,9.0,1.0,3.3333333333333335,59,0.0,3.3333333333333335,8.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,5,2024,2.0,2.0,205350.0,37300.0,0.0,13.0,9.0,7.666666666666667,59,1.0,5.75,4.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,6,2024,0.0,0.0,181432.96296296298,0.0,0.0,2.0,13.0,8.0,59,9.0,5.0,-11.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,7,2024,19.0,5.0,175580.0,919500.0,0.0,0.0,2.0,5.0,59,13.0,4.166666666666667,-2.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,8,2024,0.0,0.0,181432.96296296298,0.0,0.0,19.0,0.0,7.0,59,2.0,7.333333333333333,19.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,9,2024,6.0,2.0,170250.0,349600.0,1.0,0.0,19.0,6.333333333333333,59,0.0,7.166666666666667,-19.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,10,2024,10.0,3.0,180366.66666666666,486100.0,0.0,6.0,0.0,8.333333333333334,59,19.0,6.666666666666667,6.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,11,2024,5.0,1.0,173200.0,254000.0,0.0,10.0,6.0,5.333333333333333,59,0.0,6.166666666666667,4.0,Rok,10
Rok Midi Wanita Formal Terbaru,ROK-013,12,2024,5.0,2.0,201100.0,114500.0,1.0,5.0,10.0,7.0,59,6.0,6.666666666666667,-5.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,1,2024,5.0,2.0,268700.0,417200.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,2,2024,8.0,3.0,278566.6666666667,553500.0,1.0,5.0,0.0,5.0,60,0.0,5.0,5.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,3,2024,4.0,2.0,280100.0,271600.0,1.0,8.0,5.0,6.5,60,0.0,6.5,3.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,4,2024,0.0,0.0,277677.0833333334,0.0,0.0,4.0,8.0,5.666666666666667,60,5.0,5.666666666666667,-4.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,5,2024,1.0,1.0,309600.0,38400.0,1.0,0.0,4.0,4.0,60,8.0,4.25,-4.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,6,2024,5.0,1.0,316900.0,155500.0,0.0,1.0,0.0,1.6666666666666667,60,4.0,3.6,1.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,7,2024,0.0,0.0,277677.0833333334,0.0,0.0,5.0,1.0,2.0,60,0.0,3.8333333333333335,4.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,8,2024,1.0,1.0,251600.0,96400.0,1.0,0.0,5.0,2.0,60,1.0,3.0,-5.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,9,2024,5.0,1.0,215800.0,661000.0,1.0,1.0,0.0,2.0,60,5.0,1.8333333333333333,1.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,10,2024,0.0,0.0,277677.0833333334,0.0,0.0,5.0,1.0,2.0,60,0.0,2.0,4.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,11,2024,8.0,2.0,300150.0,356100.0,0.0,0.0,5.0,2.0,60,1.0,2.0,-5.0,Rok,10
Rok Midi Wanita Korean Style Elegan,ROK-070,12,2024,0.0,0.0,277677.0833333334,0.0,0.0,8.0,0.0,4.333333333333333,60,5.0,3.1666666666666665,8.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,1,2024,11.0,4.0,36675.0,120600.0,1.0,0.0,0.0,0.0,61,0.0,0.0,0.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,2,2024,9.0,2.0,33950.0,110300.0,1.0,11.0,0.0,11.0,61,0.0,11.0,11.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,3,2024,3.0,1.0,32600.0,40200.0,0.0,9.0,11.0,10.0,61,0.0,10.0,-2.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,4,2024,6.0,3.0,35666.666666666664,65500.0,1.0,3.0,9.0,7.666666666666667,61,11.0,7.666666666666667,-6.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,5,2024,10.0,2.0,37750.0,82500.0,0.0,6.0,3.0,6.0,61,9.0,7.25,3.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,6,2024,3.0,1.0,28700.0,51900.0,0.0,10.0,6.0,6.333333333333333,61,3.0,7.8,4.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,7,2024,0.0,0.0,35424.07407407407,0.0,0.0,3.0,10.0,6.333333333333333,61,6.0,7.0,-7.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,8,2024,12.0,4.0,35525.0,157400.0,1.0,0.0,3.0,4.333333333333333,61,10.0,5.166666666666667,-3.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,9,2024,0.0,0.0,35424.07407407407,0.0,0.0,12.0,0.0,5.0,61,3.0,5.666666666666667,12.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,10,2024,0.0,0.0,35424.07407407407,0.0,0.0,0.0,12.0,4.0,61,0.0,5.166666666666667,-12.0,Rok,10
Rok Midi Wanita Polos Elegan,ROK-002,11,2024,2.0,1.0,39200.0,13600.0,0.0,0.0,0.0,4.0,61,12.0,4.166666666666667,0.0,Rok,10
